STATIONS_ID; MESS_DATUM_BEGINN; MESS_DATUM_ENDE; QUALITAETS_NIVEAU; ART; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR;LUFTTEMPERATUR_MINIMUM;WINDSTAERKE;BEDECKUNGSGRAD; SONNENSCHEINDAUER; NIEDERSCHLAGSHOEHE; max(LUFTTEMPERATUR_MAXIMUM);min(LUFTTEMPERATUR_MINIMUM);max(WINDSPITZE_MAXIMUM); max(NIEDERSCHLAGSHOEHE);eor
  1691;19470101;19470131;   5;   1;   -1.7;  -4.4;   -7.6;    2.10;  5.04;  -999;    18.3;   9.6; -18.80;  -999;    4.1;eor
  1691;19470201;19470228;   5;   1;   -4.8;  -8.6;  -13.2;    2.00;  6.16;  -999;    30.9;   3.6; -23.00;  -999;    6.6;eor
  1691;19470301;19470331;   5;   1;    7.3;   2.8;   -1.6;    2.20;  6.32;  76.2;    51.3;  18.8; -19.50;  -999;    7.1;eor
  1691;19470401;19470430;   5;   1;   15.4;   9.5;    4.0;    2.10;  5.12; 178.0;    41.4;  23.8;  -1.40;  -999;    9.1;eor
  1691;19470501;19470531;   5;   1;   20.4;  14.6;    7.4;    1.80;  4.88; 227.5;    35.3;  29.5;  -0.20;  -999;   19.1;eor
  1691;19470601;19470630;   5;   1;   23.9;  17.5;   10.3;    1.90;  4.80; 272.4;    73.8;  33.7;   2.00;  -999;   16.7;eor
  1691;19470701;19470731;   5;   1;   25.3;  18.4;   10.8;    1.70;  3.92; 278.5;    73.1;  33.7;   6.00;  -999;   60.5;eor
  1691;19470801;19470831;   5;   1;   25.9;  18.3;    9.4;    1.20;  3.52; 308.6;    11.4;  33.9;   2.40;  -999;    5.9;eor
  1691;19470901;19470930;   5;   1;   24.0;  16.2;    9.3;    1.30;  4.00; 190.7;    21.9;  33.5;   3.50;  -999;    8.5;eor
  1691;19471001;19471031;   5;   1;   14.6;   7.1;    0.6;    1.30;  3.92; 183.5;    16.1;  24.0;  -6.00;  -999;    6.4;eor
  1691;19471101;19471130;   5;   1;    8.2;   5.7;    3.0;    2.10;  7.12;  20.8;    82.5;  14.9;  -8.00;  -999;   17.9;eor
  1691;19471201;19471231;   5;   1;    4.3;   2.1;   -0.6;    1.90;  7.12;  26.7;   112.5;  11.1; -14.50;  -999;   28.0;eor
  1691;19480101;19480131;   5;   1;    6.5;   4.0;    1.3;    2.40;  7.12;  36.4;    93.4;  12.8;  -4.70;  -999;   26.7;eor
  1691;19480201;19480229;   5;   1;    3.9;   0.2;   -3.2;    2.40;  6.00;  80.6;    58.2;  10.6; -19.00;  -999;   10.2;eor
  1691;19480301;19480331;   5;   1;   11.4;   5.7;    1.2;    1.90;  4.72; 153.9;    10.8;  19.6;  -4.20;  -999;    4.2;eor
  1691;19480401;19480430;   5;   1;   16.1;  10.5;    4.3;    2.30;  4.32; 208.5;    47.9;  25.3;  -2.00;  -999;   14.6;eor
  1691;19480501;19480531;   5;   1;   19.3;  13.9;    6.9;    1.70;  5.12; 227.6;    50.7;  26.2;  -0.30;  -999;   10.7;eor
  1691;19480601;19480630;   5;   1;   21.9;  16.1;    9.1;    1.70;  4.96; 223.2;    57.1;  30.7;   3.90;  -999;   11.6;eor
  1691;19480701;19480731;   5;   1;   21.3;  16.3;   10.7;    1.60;  5.44; 175.4;   105.9;  32.3;   6.10;  -999;   18.2;eor
  1691;19480801;19480831;   5;   1;   21.8;  16.1;   11.6;    1.60;  5.60; 176.4;    86.2;  31.8;   3.50;  -999;   25.5;eor
  1691;19480901;19480930;   5;   1;   19.4;  13.6;    8.9;    1.70;  5.12; 158.1;    16.5;  27.6;  -0.40;  -999;    6.6;eor
  1691;19481001;19481031;   5;   1;   13.7;   8.5;    3.6;    2.00;  5.84; 114.7;    30.1;  23.0;  -3.30;  -999;    9.3;eor
  1691;19481101;19481130;   5;   1;    7.8;   4.4;    1.2;    1.60;  6.08;  74.6;    35.0;  13.8;  -6.70;  -999;   10.7;eor
  1691;19481201;19481231;   5;   1;    4.5;   1.7;   -1.4;    2.20;  5.68;  75.0;    20.2;  11.0;  -8.40;  -999;    7.5;eor
  1691;19490101;19490131;   5;   1;    4.6;   1.9;   -0.8;    2.50;  5.76;  76.9;    28.2;  10.2;  -8.20;  -999;    4.4;eor
  1691;19490201;19490228;   5;   1;    6.5;   1.8;   -1.9;    2.10;  4.56; 124.9;    36.4;  14.5; -12.40;  -999;   12.5;eor
  1691;19490301;19490331;   5;   1;    7.4;   1.5;   -3.7;    2.20;  3.92; 186.9;    62.9;  20.5; -18.90;  -999;   15.4;eor
  1691;19490401;19490430;   5;   1;   16.3;  10.3;    4.5;    2.60;  5.12; 208.1;    55.2;  28.2;  -3.10;  -999;   19.8;eor
  1691;19490501;19490531;   5;   1;   17.9;  12.5;    6.4;    1.90;  5.44; 206.9;    63.5;  24.2;  -2.30;  -999;   22.2;eor
  1691;19490601;19490630;   5;   1;   18.8;  14.2;    8.1;    2.00;  5.44; 194.6;    54.7;  27.2;   1.30;  -999;   12.3;eor
  1691;19490701;19490731;   5;   1;   23.4;  17.3;    9.4;    1.70;  4.64; 250.0;    13.6;  30.7;   4.00;  -999;    7.7;eor
  1691;19490801;19490831;   5;   1;   23.6;  16.6;    9.8;    1.50;  4.64; 242.0;    60.5;  31.6;   2.30;  -999;   13.5;eor
  1691;19490901;19490930;   5;   1;   23.3;  16.2;    9.6;    1.50;  3.76; 194.9;    21.5;  32.0;   2.70;  -999;    7.0;eor
  1691;19491001;19491031;   5;   1;   16.7;  10.7;    4.9;    2.40;  4.64; 146.4;     8.3;  22.8;  -7.70;  -999;    5.6;eor
  1691;19491101;19491130;   5;   1;    7.2;   3.7;    0.4;    2.10;  6.00;  73.5;    63.1;  12.0; -11.00;  -999;   15.1;eor
  1691;19491201;19491231;   5;   1;    5.5;   3.4;    1.0;    2.80;  6.48;  36.0;    91.9;  11.9;  -4.50;  -999;   13.7;eor
  1691;19500101;19500131;   5;   1;    2.4;  -0.4;   -3.3;    2.20;  5.76;  77.6;    38.3;   9.9; -16.00;  -999;   12.5;eor
  1691;19500201;19500228;   5;   1;    7.0;   3.5;    0.2;    3.50;  6.00;  67.1;    79.0;  15.8; -12.00;  -999;   24.5;eor
  1691;19500301;19500331;   5;   1;    9.5;   4.6;    0.3;    1.80;  4.96; 146.7;    11.0;  17.5; -12.00;  -999;    2.8;eor
  1691;19500401;19500430;   5;   1;   11.5;   7.1;    3.0;    3.00;  5.92; 132.8;    69.9;  20.0;  -1.70;  -999;   21.9;eor
  1691;19500501;19500531;   5;   1;   19.5;  13.9;    7.9;    1.50;  5.12; 194.4;   136.8;  28.9;   3.00;  -999;   33.3;eor
  1691;19500601;19500630;   5;   1;   23.6;  17.4;   10.4;    1.40;  4.24; 269.1;    59.5;  31.2;   3.70;  -999;   24.4;eor
  1691;19500701;19500731;   5;   1;   22.9;  17.6;   11.5;    1.60;  5.04; 233.3;    79.9;  28.8;   5.00;  -999;   15.4;eor
  1691;19500801;19500831;   5;   1;   23.5;  16.9;   10.4;    1.40;  4.40; 241.9;    90.4;  31.0;   5.20;  -999;   34.5;eor
  1691;19500901;19500930;   5;   1;   17.3;  13.3;    9.4;    2.60;  6.24; 103.9;    60.1;  23.9;   5.20;  -999;   13.4;eor
  1691;19501001;19501031;   5;   1;   12.2;   7.8;    3.7;    1.70;  4.96; 127.0;    26.4;  18.4;  -5.80;  -999;    8.0;eor
  1691;19501101;19501130;   5;   1;    7.2;   5.0;    2.4;    3.00;  7.04;  28.0;    56.5;  15.3;  -5.80;  -999;   11.8;eor
  1691;19501201;19501231;   5;   1;    0.2;  -2.1;   -4.9;    2.30;  6.80;  34.9;    38.2;   8.6; -24.50;  -999;    9.5;eor
  1691;19510101;19510131;   5;   1;    4.3;   2.8;    0.3;    3.20;  7.28;  35.0;    51.7;   9.9;  -6.10;  -999;   13.2;eor
  1691;19510201;19510228;   5;   1;    5.2;   2.5;   -0.2;    2.40;  6.48;  46.2;    28.0;  11.2;  -4.60;  -999;    8.8;eor
  1691;19510301;19510331;   5;   1;    6.7;   3.0;   -0.5;    3.00;  5.52; 136.3;    34.7;  14.7;  -7.30;  -999;    5.2;eor
  1691;19510401;19510430;   5;   1;   12.8;   7.2;    1.5;    3.00;  4.80; 187.2;    18.8;  26.3;  -5.30;  -999;    5.1;eor
  1691;19510501;19510531;   5;   1;   17.2;  11.7;    5.0;    1.80;  5.20; 189.9;    39.8;  24.6;  -2.60;  -999;   10.7;eor
  1691;19510601;19510630;   5;   1;   20.4;  15.2;    9.6;    1.70;  5.52; 185.7;    57.1;  28.0;   0.20;  -999;   22.4;eor
  1691;19510701;19510731;   5;   1;   22.9;  17.3;   11.1;    1.70;  5.28; 227.1;    51.1;  30.0;   3.90;  -999;   14.8;eor
  1691;19510801;19510831;   5;   1;   23.0;  17.0;   11.8;    1.70;  5.28; 194.1;    65.0;  32.2;   5.70;  -999;   17.5;eor
  1691;19510901;19510930;   5;   1;   20.4;  14.4;    8.8;    1.80;  4.56; 171.6;    43.9;  29.3;   0.10;  -999;   18.1;eor
  1691;19511001;19511031;   5;   1;   13.5;   6.6;   -0.1;    1.50;  3.52; 176.5;    12.1;  18.6;  -5.80;  -999;    5.7;eor
  1691;19511101;19511130;   5;   1;    9.6;   7.2;    3.9;    3.10;  6.88;  27.5;    88.6;  13.3;  -0.50;  -999;   32.9;eor
  1691;19511201;19511231;   5;   1;    5.4;   2.9;    0.3;    2.90;  5.92;  56.9;    24.7;   9.8;  -7.70;  -999;    7.3;eor
  1691;19520101;19520131;   5;   1;    2.7;   0.9;   -1.4;    3.20;  7.04;  18.0;    61.1;   7.8;  -6.80;  -999;   11.3;eor
  1691;19520201;19520229;   5;   1;    2.8;   0.3;   -2.6;    2.20;  6.64;  52.0;    35.7;   9.7; -14.80;  -999;    9.6;eor
  1691;19520301;19520331;   5;   1;    6.9;   3.2;   -0.3;    2.50;  5.68; 116.2;    82.3;  15.4;  -6.50;  -999;   13.4;eor
  1691;19520401;19520430;   5;   1;   16.9;  10.2;    3.5;    1.70;  4.64; 195.4;    10.1;  26.0;  -3.00;  -999;    3.5;eor
  1691;19520501;19520531;   5;   1;   18.0;  12.5;    6.4;    1.80;  5.12; 210.5;    55.6;  25.5;  -1.50;  -999;   16.8;eor
  1691;19520601;19520630;   5;   1;   20.9;  15.1;    9.0;    1.70;  5.28; 224.7;    62.5;  29.8;   2.00;  -999;   24.6;eor
  1691;19520701;19520731;   5;   1;   23.8;  17.9;   11.4;    1.60;  4.56; 240.1;    29.6;  34.8;   3.30;  -999;   10.0;eor
  1691;19520801;19520831;   5;   1;   24.0;  17.6;   11.3;    1.50;  5.52; 175.1;    64.4;  33.5;   6.20;  -999;   16.7;eor
  1691;19520901;19520930;   5;   1;   14.8;  10.5;    6.5;    2.10;  6.40;  83.2;    84.4;  21.0;  -0.10;  -999;   21.6;eor
  1691;19521001;19521031;   5;   1;   10.9;   7.6;    4.1;    2.40;  6.56;  75.5;    74.1;  16.5;  -3.60;  -999;   12.4;eor
  1691;19521101;19521130;   5;   1;    4.1;   2.2;   -0.4;    1.90;  6.80;  39.7;    85.0;  10.0;  -9.60;  -999;   13.4;eor
  1691;19521201;19521231;   5;   1;    2.1;  -0.1;   -3.3;    2.20;  6.64;  37.6;    31.0;   9.2; -12.60;  -999;    8.2;eor
  1691;19530101;19530131;   5;   1;    1.8;   0.2;   -2.1;    2.00;  7.44;  10.6;    40.6;   9.1; -10.90;  -999;   15.3;eor
  1691;19530201;19530228;   5;   1;    3.5;   0.5;   -2.4;    2.50;  6.24;  50.7;    24.5;  13.8; -21.80;  -999;    5.8;eor
  1691;19530301;19530331;   5;   1;   11.9;   4.9;   -1.0;    2.00;  3.76; 191.4;     7.5;  20.0;  -5.00;  -999;    3.1;eor
  1691;19530401;19530430;   5;   1;   15.4;   9.4;    2.4;    2.20;  4.08; 232.2;    28.5;  24.4;  -3.00;  -999;    7.0;eor
  1691;19530501;19530531;   5;   1;   19.1;  13.3;    6.9;    1.90;  5.28; 205.6;    54.8;  30.4;  -3.30;  -999;   18.3;eor
  1691;19530601;19530630;   5;   1;   21.7;  16.3;   10.8;    1.40;  5.44; 186.4;    89.1;  28.3;   2.60;  -999;   18.7;eor
  1691;19530701;19530731;   5;   1;   22.7;  17.1;   11.9;    1.90;  5.52; 204.0;   101.5;  29.3;   5.80;  -999;   32.3;eor
  1691;19530801;19530831;   5;   1;   22.4;  16.1;   10.3;    1.80;  4.80; 226.1;    28.7;  31.3;   3.60;  -999;   12.8;eor
  1691;19530901;19530930;   5;   1;   19.5;  12.9;    7.1;    2.00;  4.08; 179.6;    29.8;  31.0;   1.40;  -999;    8.2;eor
  1691;19531001;19531031;   5;   1;   15.3;  10.1;    5.9;    1.10;  5.28;  94.1;    36.6;  23.6;  -2.70;  -999;    8.5;eor
  1691;19531101;19531130;   5;   1;    8.6;   5.7;    2.5;    2.30;  6.00;  66.7;     3.8;  13.4;  -5.30;  -999;    1.7;eor
  1691;19531201;19531231;   5;   1;    5.8;   3.5;    1.0;    1.90;  6.40;  34.9;    24.0;  16.0;  -2.60;  -999;    9.3;eor
  1691;19540101;19540131;   5;   1;    0.3;  -2.8;   -6.2;    2.50;  4.88;  86.1;    43.8;  11.0; -17.80;  -999;    7.5;eor
  1691;19540201;19540228;   5;   1;    1.0;  -2.4;   -6.4;    2.50;  5.20;  84.7;    20.7;   7.0; -17.90;  -999;    5.6;eor
  1691;19540301;19540331;   5;   1;    9.4;   4.5;    0.5;    2.40;  5.52; 104.1;    22.5;  17.1;  -2.70;  -999;    7.2;eor
  1691;19540401;19540430;   5;   1;   11.3;   6.2;    0.7;    2.40;  4.64; 203.8;    28.5;  16.8;  -6.00;  -999;    7.2;eor
  1691;19540501;19540531;   5;   1;   18.6;  12.4;    5.1;    1.70;  4.24; 275.7;    34.1;  26.4;  -2.30;  -999;   10.5;eor
  1691;19540601;19540630;   5;   1;   21.7;  15.9;    9.1;    1.60;  4.72; 234.6;    23.8;  32.0;   3.00;  -999;    5.5;eor
  1691;19540701;19540731;   5;   1;   18.2;  14.3;   10.4;    2.20;  6.80; 107.5;   107.9;  22.7;   4.90;  -999;   21.2;eor
  1691;19540801;19540831;   5;   1;   21.0;  15.9;   11.3;    1.80;  6.24; 145.6;    73.9;  29.7;   4.90;  -999;   20.8;eor
  1691;19540901;19540930;   5;   1;   18.6;  13.8;    9.7;    2.20;  5.52; 130.1;   109.3;  29.0;   1.30;  -999;   41.5;eor
  1691;19541001;19541031;   5;   1;   14.6;  10.7;    6.9;    2.10;  6.08;  88.5;    58.7;  20.5;  -1.60;  -999;   18.1;eor
  1691;19541101;19541130;   5;   1;    8.2;   4.7;    1.1;    2.30;  5.76;  73.6;    23.2;  13.7;  -3.80;  -999;    3.1;eor
  1691;19541201;19541231;   5;   1;    6.1;   4.0;    1.5;    2.90;  7.04;  21.7;    88.1;  11.6;  -2.40;  -999;   17.3;eor
  1691;19550101;19550131;   5;   1;    0.9;  -1.7;   -4.6;    2.40;  6.40;  50.2;    39.6;   8.2; -11.60;  -999;    8.9;eor
  1691;19550201;19550228;   5;   1;    1.7;  -2.4;   -6.8;    1.90;  5.52;  95.3;    33.5;   7.7; -20.00;  -999;    6.5;eor
  1691;19550301;19550331;   5;   1;    5.0;   0.4;   -4.5;    2.00;  4.88; 153.0;    30.9;  17.8; -17.10;  -999;    5.7;eor
  1691;19550401;19550430;   5;   1;   12.0;   7.4;    2.2;    2.30;  5.60; 160.4;    29.9;  28.0;  -4.90;  -999;    8.0;eor
  1691;19550501;19550531;   5;   1;   15.5;  10.3;    4.3;    2.30;  5.36; 205.4;    59.1;  24.4;  -2.70;  -999;    9.2;eor
  1691;19550601;19550630;   5;   1;   20.2;  14.9;    8.4;    1.60;  5.52; 194.9;    69.5;  28.2;  -0.10;  -999;   39.1;eor
  1691;19550701;19550731;   5;   1;   22.1;  17.2;   12.6;    1.30;  6.24; 167.4;    98.0;  29.9;   6.60;  -999;   30.9;eor
  1691;19550801;19550831;   5;   1;   22.2;  16.5;   11.4;    0.80;  5.68; 143.9;    51.1;  28.6;   6.70;  -999;   12.9;eor
  1691;19550901;19550930;   5;   1;   18.8;  13.1;    8.3;    1.10;  5.04; 154.9;    56.0;  24.3;   1.90;  -999;   17.8;eor
  1691;19551001;19551031;   5;   1;   12.8;   8.4;    4.4;    1.70;  5.84; 101.7;    35.4;  17.8;  -1.70;  -999;   10.3;eor
  1691;19551101;19551130;   5;   1;    7.7;   4.5;    0.9;    1.70;  5.92;  62.5;    12.3;  18.4;  -5.70;  -999;    5.1;eor
  1691;19551201;19551231;   5;   1;    5.7;   3.3;    0.2;    2.70;  6.64;  45.8;    71.2;  12.3;  -9.60;  -999;   12.5;eor
  1691;19560101;19560131;   5;   1;    2.9;   0.5;   -2.1;    2.80;  6.16;  60.0;    42.2;  10.1; -18.00;  -999;    7.8;eor
  1691;19560201;19560229;   5;   1;   -5.6; -10.5;  -17.2;    1.60;  5.52;  86.3;    22.6;   3.6; -28.00;  -999;    5.0;eor
  1691;19560301;19560331;   5;   1;    8.2;   3.7;   -0.9;    2.40;  5.04; 129.0;    47.5;  20.1;  -7.10;  -999;   20.3;eor
  1691;19560401;19560430;   5;   1;   10.5;   5.7;    1.0;    1.90;  6.00; 127.3;    59.6;  19.4;  -5.00;  -999;   12.7;eor
  1691;19560501;19560531;   5;   1;   18.9;  12.9;    5.6;    1.40;  4.72; 232.1;    27.1;  28.0;  -1.50;  -999;    7.0;eor
  1691;19560601;19560630;   5;   1;   17.8;  13.5;    9.4;    1.70;  6.48; 118.8;   137.0;  25.0;   2.40;  -999;   28.1;eor
  1691;19560701;19560731;   5;   1;   22.1;  17.2;   12.3;    1.60;  5.92; 167.2;   194.1;  27.0;   7.80;  -999;   57.0;eor
  1691;19560801;19560831;   5;   1;   19.2;  14.0;    9.7;    2.00;  5.68; 158.5;    84.1;  23.5;   4.70;  -999;   15.4;eor
  1691;19560901;19560930;   5;   1;   19.1;  13.2;    7.4;    1.40;  4.80; 139.3;    44.6;  24.0;   1.10;  -999;   11.4;eor
  1691;19561001;19561031;   5;   1;   12.5;   8.5;    5.0;    1.70;  5.84;  89.2;    60.9;  21.6;  -2.70;  -999;   24.2;eor
  1691;19561101;19561130;   5;   1;    5.9;   3.6;    0.8;    2.10;  6.16;  61.1;    32.9;  10.7;  -7.60;  -999;   10.1;eor
  1691;19561201;19561231;   5;   1;    5.2;   3.2;    0.7;    2.40;  6.72;  37.0;    24.9;  12.9;  -8.20;  -999;    5.4;eor
  1691;19570101;19570131;   5;   1;    3.5;   1.1;   -2.0;    2.20;  6.32;  50.4;    38.7;  11.3;  -9.80;  -999;    5.9;eor
  1691;19570201;19570228;   5;   1;    7.2;   4.5;    2.0;    2.40;  6.72;  53.1;    56.8;  12.5;  -4.40;  -999;    6.6;eor
  1691;19570301;19570331;   5;   1;   11.6;   7.1;    3.0;    2.20;  5.84; 119.1;    42.5;  18.7;  -5.20;  -999;    9.5;eor
  1691;19570401;19570430;   5;   1;   13.7;   7.9;    1.9;    1.60;  4.72; 219.0;    38.6;  21.5;  -4.20;  -999;   15.2;eor
  1691;19570501;19570531;   5;   1;   15.4;   9.8;    3.1;    1.40;  4.64; 234.7;    40.7;  23.0;  -3.90;  -999;   10.8;eor
  1691;19570601;19570630;   5;   1;   23.0;  16.8;    8.9;    1.40;  3.68; 283.3;    68.1;  33.0;   3.70;  -999;   29.4;eor
  1691;19570701;19570731;   5;   1;   22.9;  17.8;   12.6;    1.50;  5.36; 187.5;   106.8;  34.8;   5.90;  -999;   31.0;eor
  1691;19570801;19570831;   5;   1;   20.2;  15.0;   10.1;    1.80;  5.36; 160.5;    52.5;  25.2;   4.50;  -999;    6.5;eor
  1691;19570901;19570930;   5;   1;   16.7;  12.0;    8.0;    1.70;  6.08; 113.4;   107.8;  25.4;   0.50;  -999;   20.5;eor
  1691;19571001;19571031;   5;   1;   14.0;  10.0;    6.1;    1.70;  5.60;  99.5;    30.5;  20.5;   0.30;  -999;   13.0;eor
  1691;19571101;19571130;   5;   1;    7.7;   5.1;    2.8;    1.90;  6.16;  57.2;    34.3;  13.8;  -6.10;  -999;    9.1;eor
  1691;19571201;19571231;   5;   1;    2.9;   0.6;   -2.7;    1.90;  6.56;  39.9;    74.6;  11.3; -22.60;  -999;   15.6;eor
  1691;19580101;19580131;   5;   1;    2.9;   0.3;   -2.6;    2.50;  6.24;  56.0;    65.1;   7.2; -16.40;  -999;   18.5;eor
  1691;19580201;19580228;   5;   1;    5.9;   2.8;   -0.3;    2.90;  6.32;  77.8;    87.6;  15.9; -12.50;  -999;   14.3;eor
  1691;19580301;19580331;   5;   1;    3.5;   0.1;   -3.5;    2.10;  5.76; 105.4;    19.3;  14.4; -13.00;  -999;    3.8;eor
  1691;19580401;19580430;   5;   1;   10.3;   5.7;    1.0;    2.20;  5.52; 141.6;    38.7;  19.0;  -4.60;  -999;    6.9;eor
  1691;19580501;19580531;   5;   1;   18.0;  13.3;    8.4;    1.80;  5.60; 187.4;   128.4;  25.1;   1.50;  -999;   20.5;eor
  1691;19580601;19580630;   5;   1;   19.7;  14.6;    9.3;    1.50;  5.60; 173.4;   107.6;  28.0;   2.40;  -999;   34.7;eor
  1691;19580701;19580731;   5;   1;   22.0;  16.8;   12.2;    1.60;  5.44; 179.2;    57.7;  29.1;   5.50;  -999;   18.6;eor
  1691;19580801;19580831;   5;   1;   22.8;  17.1;   12.4;    1.70;  5.12; 199.3;   157.8;  28.2;   6.90;  -999;   55.6;eor
  1691;19580901;19580930;   5;   1;   20.2;  14.4;    9.4;    1.50;  4.24; 169.2;    52.2;  27.3;   4.00;  -999;   15.3;eor
  1691;19581001;19581031;   5;   1;   13.9;  10.3;    6.9;    1.80;  6.00;  92.3;    59.9;  21.7;   1.50;  -999;   13.5;eor
  1691;19581101;19581130;   5;   1;    6.5;   4.8;    2.9;    1.00;  7.44;  16.5;    16.4;  11.3;  -1.60;  -999;    5.2;eor
  1691;19581201;19581231;   5;   1;    5.2;   3.3;    0.6;    2.20;  6.88;  20.0;    59.4;   9.3;  -6.20;  -999;   17.6;eor
  1691;19590101;19590131;   5;   1;    3.6;   0.5;   -3.5;    2.50;  5.84;  71.0;    45.6;  11.8; -15.50;  -999;    7.2;eor
  1691;19590201;19590228;   5;   1;    5.4;   0.4;   -3.6;    1.30;  3.76; 122.5;     4.7;  16.1; -10.90;  -999;    2.4;eor
  1691;19590301;19590331;   5;   1;   12.5;   6.8;    1.8;    1.80;  5.36; 132.4;    20.7;  18.7;  -5.60;  -999;    5.8;eor
  1691;19590401;19590430;   5;   1;   16.0;   9.9;    3.9;    2.00;  4.96; 173.8;    35.8;  24.8;  -5.00;  -999;    6.6;eor
  1691;19590501;19590531;   5;   1;   18.6;  12.7;    5.7;    1.50;  4.48; 219.6;    42.5;  25.2;   0.00;  -999;   19.5;eor
  1691;19590601;19590630;   5;   1;   22.9;  16.5;    8.6;    1.70;  4.32; 260.7;    46.5;  28.6;   3.40;  -999;    8.8;eor
  1691;19590701;19590731;   5;   1;   26.4;  19.6;   12.0;    1.60;  3.76; 276.8;    44.3;  35.0;   7.00;  -999;   18.8;eor
  1691;19590801;19590831;   5;   1;   23.9;  17.6;   11.5;    0.90;  4.56; 199.6;    65.9;  29.4;   5.00;  -999;   25.7;eor
  1691;19590901;19590930;   5;   1;   21.9;  12.1;    3.3;    1.00;  1.76; 277.0;     1.1;  30.6;  -2.40;  -999;    0.9;eor
  1691;19591001;19591031;   5;   1;   16.3;   8.0;    1.0;    1.90;  3.44; 171.3;    27.9;  24.4;  -5.80;  -999;   12.8;eor
  1691;19591101;19591130;   5;   1;    6.9;   3.7;    0.5;    1.80;  5.76;  45.2;    27.7;  15.3;  -3.00;  -999;    9.0;eor
  1691;19591201;19591231;   5;   1;    5.1;   2.9;    0.4;    2.40;  6.72;  21.0;    28.9;  10.0;  -6.00;  -999;    7.4;eor
  1691;19600101;19600131;   5;   1;    2.9;   0.5;   -2.8;    2.40;  6.80;  25.8;    57.0;  11.0; -25.80;  -999;    8.8;eor
  1691;19600201;19600229;   5;   1;    4.4;   1.3;   -2.5;    2.00;  6.16;  59.8;    23.6;  17.0; -12.50;  -999;    5.2;eor
  1691;19600301;19600331;   5;   1;    8.7;   4.8;    1.3;    2.40;  5.76; 109.4;    15.7;  15.5;  -4.90;  -999;    4.9;eor
  1691;19600401;19600430;   5;   1;   13.3;   8.0;    2.9;    2.40;  5.20; 160.8;    35.0;  20.8;  -3.70;  -999;    6.4;eor
  1691;19600501;19600531;   5;   1;   18.6;  12.7;    6.4;    1.30;  4.88; 190.0;   117.1;  24.4;  -2.40;  -999;   29.1;eor
  1691;19600601;19600630;   5;   1;   21.8;  16.3;    9.5;    1.90;  4.64; 224.9;    18.3;  28.4;   4.10;  -999;    7.3;eor
  1691;19600701;19600731;   5;   1;   20.8;  15.5;   10.1;    1.90;  5.52; 175.2;    95.9;  29.3;   3.90;  -999;   20.2;eor
  1691;19600801;19600831;   5;   1;   20.7;  15.6;   11.4;    1.50;  5.84; 124.5;   105.1;  28.2;   3.70;  -999;   18.8;eor
  1691;19600901;19600930;   5;   1;   17.9;  12.7;    8.2;    1.10;  5.28; 129.8;    40.0;  24.3;   1.00;  -999;   12.2;eor
  1691;19601001;19601031;   5;   1;   13.3;   9.8;    6.2;    1.90;  6.24;  62.4;    92.2;  20.8;  -0.70;  -999;   31.4;eor
  1691;19601101;19601130;   5;   1;    9.4;   6.9;    4.1;    2.60;  6.24;  54.5;    50.1;  15.2;  -5.00;  -999;   12.4;eor
  1691;19601201;19601231;   5;   1;    3.2;   1.4;   -1.0;    2.00;  6.88;  29.8;   126.5;  10.5; -12.50;  -999;   29.4;eor
  1691;19610101;19610131;   5;   1;    1.9;  -0.3;   -2.9;    2.60;  6.16;  50.3;    62.3;   8.1; -14.40;  -999;    9.6;eor
  1691;19610201;19610228;   5;   1;    9.2;   5.5;    2.1;    2.20;  5.52;  85.1;    41.9;  16.2;  -0.70;  -999;   10.1;eor
  1691;19610301;19610331;   5;   1;   11.6;   6.6;    1.9;    2.10;  5.12; 110.1;    36.2;  20.4;  -4.30;  -999;   14.6;eor
  1691;19610401;19610430;   5;   1;   15.2;  10.9;    6.5;    1.40;  6.40;  97.7;   129.9;  23.3;   0.70;  -999;   50.4;eor
  1691;19610501;19610531;   5;   1;   14.5;  10.2;    6.0;    1.40;  5.92; 124.4;    90.7;  22.4;   1.20;  -999;   13.4;eor
  1691;19610601;19610630;   5;   1;   21.9;  16.2;    9.8;    1.40;  4.24; 225.0;    84.4;  30.0;   4.00;  -999;   46.4;eor
  1691;19610701;19610731;   5;   1;   19.4;  15.2;   10.6;    1.70;  6.24; 119.8;    78.6;  31.8;   4.60;  -999;   12.1;eor
  1691;19610801;19610831;   5;   1;   21.1;  15.7;   10.8;    1.50;  5.36; 158.4;    71.4;  29.2;   5.90;  -999;   15.8;eor
  1691;19610901;19610930;   5;   1;   22.8;  16.7;   11.0;    1.20;  4.48; 157.1;    34.6;  29.6;   5.10;  -999;   13.0;eor
  1691;19611001;19611031;   5;   1;   15.6;  10.6;    6.1;    1.90;  5.04; 125.9;    32.5;  23.1;  -1.20;  -999;    9.6;eor
  1691;19611101;19611130;   5;   1;    7.1;   4.5;    1.5;    1.70;  6.48;  51.2;    75.9;  12.0;  -7.60;  -999;   27.3;eor
  1691;19611201;19611231;   5;   1;    2.9;  -0.4;   -3.8;    2.10;  5.04;  73.6;    85.7;  15.0; -16.80;  -999;   23.2;eor
  1691;19620101;19620131;   5;   1;    5.3;   2.7;    0.0;    2.90;  6.08;  47.6;    46.0;  12.0;  -9.00;  -999;    9.7;eor
